product_mdm_id,product_line,product_family,product_class,product_name,product_code,product_template_id,product_ingredient_id,product_ingredient_name,product_ingredient_amount,product_ingredient_amount_uom
886384,Pizza,Garden Fresh,NY Style,14 Inch New York Style Garden Fresh Pizza - CAN,NY14VEGD,157480,112996,Sauce - Original Pizza,6.15,Oz
898290,Pizza,Meats,NY Style,14 Inch New York Style Meats Pizza - CAN,NY14MEAT,157480,112996,Sauce - Original Pizza,6.15,Oz
896815,Pizza,Zesty Italian Trio,NY Style,14 Inch New York Style Zesty Italian Trio Pizza - CAN,NY14ZEST,157480,112996,Sauce - Original Pizza,6.15,Oz
896816,Pizza,Zesty Italian Trio,NY Style,14 Inch New York Style Zesty Italian Trio Pizza - USA,NY14ZEST,157481,112996,Sauce - Original Pizza,6.15,Oz
158284,Pizza,Deluxe,NY Style,14 Inch NY Style Deluxe Pizza - USA,,157482,112996,Sauce - Original Pizza,6.15,Oz
886366,Pizza,Works,NY Style,14 Inch New York Style Works Pizza - USA,NY14W,157482,112996,Sauce - Original Pizza,6.15,Oz
898294,Pizza,5 Topping CYO,NY Style,14 Inch New York Style 5 Topping CYO Pizza - USA,NY14,157482,112996,Sauce - Original Pizza,6.15,Oz
886385,Pizza,Garden Fresh,NY Style,14 Inch New York Style Garden Fresh Pizza - USA,NY14VEGD,157482,112996,Sauce - Original Pizza,6.15,Oz
898292,Pizza,Meats,NY Style,14 Inch New York Style Meats Pizza - USA,NY14MEAT,157482,112996,Sauce - Original Pizza,6.15,Oz
886390,Pizza,1 Topping CYO,NY Style,12 Inch New York Style 1 Topping CYO Pizza - CAN,NY12,157485,112996,Sauce - Original Pizza,4.10,Oz
886410,Pizza,Tuscan Six Cheese,NY Style,12 Inch New York Style Tuscan Six Cheese Pizza - CAN,NY126CHS,157485,112996,Sauce - Original Pizza,4.10,Oz
886391,Pizza,1 Topping CYO,NY Style,12 Inch New York Style 1 Topping CYO Pizza - USA,NY12,157486,112996,Sauce - Original Pizza,4.10,Oz
886411,Pizza,Tuscan Six Cheese,NY Style,12 Inch New York Style Tuscan Six Cheese Pizza - USA,NY126CHS,157486,112996,Sauce - Original Pizza,4.10,Oz
886398,Pizza,2 Topping CYO,NY Style,12 Inch New York Style 2 Topping CYO Pizza - CAN,NY12,157487,112996,Sauce - Original Pizza,4.10,Oz
896626,Pizza,Meatball Pepperoni,NY Style,12 Inch New York Style Meatball Pepperoni Pizza - CAN,NY12MBAL,157487,112996,Sauce - Original Pizza,4.10,Oz
886374,Pizza,"Pepperoni, Sausage, and Six Cheese",NY Style,"12 Inch New York Style Pepperoni, Sausage, and Six Cheese Pizza - CAN",NY12JFAV,157487,112996,Sauce - Original Pizza,4.10,Oz
896630,Pizza,Ultimate Pepperoni,NY Style,12 Inch New York Style Ultimate Pepperoni Pizza - CAN,NY12UPPZ,157487,112996,Sauce - Original Pizza,4.10,Oz
886399,Pizza,2 Topping CYO,NY Style,12 Inch New York Style 2 Topping CYO Pizza - USA,NY12,157488,112996,Sauce - Original Pizza,4.10,Oz
896628,Pizza,Meatball Pepperoni,NY Style,12 Inch New York Style Meatball Pepperoni Pizza - USA,NY12MBAL,157488,112996,Sauce - Original Pizza,4.10,Oz
886375,Pizza,"Pepperoni, Sausage, and Six Cheese",NY Style,"12 Inch New York Style Pepperoni, Sausage, and Six Cheese Pizza - USA",NY12JFAV,157488,112996,Sauce - Original Pizza,4.10,Oz
896632,Pizza,Ultimate Pepperoni,NY Style,12 Inch New York Style Ultimate Pepperoni Pizza - USA,NY12UPPZ,157488,112996,Sauce - Original Pizza,4.10,Oz
886394,Pizza,3 Topping CYO,NY Style,12 Inch New York Style 3 Topping CYO Pizza - CAN,NY12,157493,112996,Sauce - Original Pizza,4.10,Oz
896809,Pizza,Super Hawaiian,NY Style,12 Inch New York Style Super Hawaiian Pizza - CAN,NY12SHAW,157493,112996,Sauce - Original Pizza,4.10,Oz
886395,Pizza,3 Topping CYO,NY Style,12 Inch New York Style 3 Topping CYO Pizza - USA,NY12,157494,112996,Sauce - Original Pizza,4.10,Oz
896811,Pizza,Super Hawaiian,NY Style,12 Inch New York Style Super Hawaiian Pizza - USA,NY12SHAW,157494,112996,Sauce - Original Pizza,4.10,Oz
886368,Pizza,Works,NY Style,12 Inch New York Style Works Pizza - CAN,NY12W,157495,112996,Sauce - Original Pizza,4.10,Oz
886402,Pizza,4 Topping CYO,NY Style,12 Inch New York Style 4 Topping CYO Pizza - CAN,NY12,157495,112996,Sauce - Original Pizza,4.10,Oz
898729,Pizza,5 Topping CYO,NY Style,12 Inch New York Style 5 Topping CYO Pizza - CAN,NY12,157495,112996,Sauce - Original Pizza,4.10,Oz
886386,Pizza,Garden Fresh,NY Style,12 Inch New York Style Garden Fresh Pizza - CAN,NY12VEGD,157495,112996,Sauce - Original Pizza,4.10,Oz
898291,Pizza,Meats,NY Style,12 Inch New York Style Meats Pizza - CAN,NY12MEAT,157495,112996,Sauce - Original Pizza,4.10,Oz
896818,Pizza,Zesty Italian Trio,NY Style,12 Inch New York Style Zesty Italian Trio Pizza - CAN,NY12ZEST,157495,112996,Sauce - Original Pizza,4.10,Oz
886403,Pizza,4 Topping CYO,NY Style,12 Inch New York Style 4 Topping CYO Pizza - USA,NY12,157496,112996,Sauce - Original Pizza,4.10,Oz
896817,Pizza,Zesty Italian Trio,NY Style,12 Inch New York Style Zesty Italian Trio Pizza - USA,NY12ZEST,157496,112996,Sauce - Original Pizza,4.10,Oz
158282,Pizza,Deluxe,NY Style,12 Inch NY Style Deluxe Pizza - USA,,157497,112996,Sauce - Original Pizza,4.10,Oz
886371,Pizza,Works,NY Style,12 Inch New York Style Works Pizza - USA,NY12W,157497,112996,Sauce - Original Pizza,4.10,Oz
898730,Pizza,5 Topping CYO,NY Style,12 Inch New York Style 5 Topping CYO Pizza - USA,NY12,157497,112996,Sauce - Original Pizza,4.10,Oz
886387,Pizza,Garden Fresh,NY Style,12 Inch New York Style Garden Fresh Pizza - USA,NY12VEGD,157497,112996,Sauce - Original Pizza,4.10,Oz
1070018,Pizza,Meats,NY Style,12 Inch New York Style Meats Pizza - USA,NY12MEAT,157497,112996,Sauce - Original Pizza,4.10,Oz
158530,Pizza,Jack O'Lantern,Thin,14 Inch Thin Jack-o'-lantern Pizza - CAN,THJLAN,157861,112996,Sauce - Original Pizza,6.15,Oz
159233,Pizza,Vegan with Spinach,Original,10 Inch Original Vegan with Spinach Pizza - USA,,159276,112997,Sauce - Pizza (Extra),4.10,Oz
159262,Pizza,Vegan,Original,10 Inch Original Vegan Pizza - USA,,159276,112997,Sauce - Pizza (Extra),4.10,Oz
159234,Pizza,Vegan with Spinach,NY Style,12 Inch NY Style Vegan with Spinach Pizza - USA,,159277,112997,Sauce - Pizza (Extra),6.15,Oz
159263,Pizza,Vegan,NY Style,12 Inch NY Style Vegan Pizza - USA,,159277,112997,Sauce - Pizza (Extra),6.15,Oz
159235,Pizza,Vegan with Spinach,Original,12 Inch Original Vegan with Spinach Pizza - USA,,159281,112997,Sauce - Pizza (Extra),6.15,Oz
159264,Pizza,Vegan,Original,12 Inch Original Vegan Pizza - USA,,159281,112997,Sauce - Pizza (Extra),6.15,Oz
159236,Pizza,Vegan with Spinach,NY Style,14 Inch NY Style Vegan with Spinach Pizza - USA,,159282,112997,Sauce - Pizza (Extra),8.20,Oz
159265,Pizza,Vegan,NY Style,14 Inch NY Style Vegan Pizza - USA,,159282,112997,Sauce - Pizza (Extra),8.20,Oz
159237,Pizza,Vegan with Spinach,Original,14 Inch Original Vegan with Spinach Pizza - USA,,159283,112997,Sauce - Pizza (Extra),8.20,Oz
159266,Pizza,Vegan,Original,14 Inch Original Vegan Deluxe Pizza - USA,,159283,112997,Sauce - Pizza (Extra),8.20,Oz
159238,Pizza,Vegan with Spinach,NY Style,16 Inch New York Style Vegan with Spinach Pizza - USA,,159284,112997,Sauce - Pizza (Extra),10.25,Oz
159267,Pizza,Vegan,NY Style,16 Inch New York Style Vegan Pizza - USA,,159284,112997,Sauce - Pizza (Extra),10.25,Oz
159239,Pizza,Vegan with Spinach,Original,16 Inch Original Vegan with Spinach Pizza - USA,,159285,112997,Sauce - Pizza (Extra),10.25,Oz
159268,Pizza,Vegan,Original,16 Inch Original Vegan Pizza - USA,,159285,112997,Sauce - Pizza (Extra),10.25,Oz
160549,Pizza,Garlic Parm Crust Luster,Original,14 Inch Original Garlic Parm Crust Luster Pizza - USA,,160556,112996,Sauce - Original Pizza,1.54,
177242,Side,Pull Apart Dippers,Cheesy Garlic Pull Apart Dippers,Cheesy Garlic Pull Apart Dippers,,177257,112996,Sauce - Original Pizza,3.17,Oz
467476,Pizza,Smokehouse Bacon,NY Style,16 Inch New York Style Smokehouse Bacon Pizza - CAN,NY16SMBH,467609,112996,Sauce - Original Pizza,8.20,Oz
467475,Pizza,Smokehouse Bacon,NY Style,16 Inch New York Style Smokehouse Bacon Pizza - USA,NY16SMBH,467613,112996,Sauce - Original Pizza,8.20,Oz
557833,Pizza,Football,Thin,12 Inch Thin Football Pizza - CAN,PH12FBAL,557857,112996,Sauce - Original Pizza,4.10,Oz
557830,Pizza,Football,Thin,12 Inch Thin Football Pizza - USA,PH12FBAL,557860,112996,Sauce - Original Pizza,4.10,Oz
575670,Pizza,Deluxe Cheese,Thin,14 Inch Thin Deluxe Cheese Pizza - USA,THCPDXCP,578924,112996,Sauce - Original Pizza,3.08,Oz
575676,Pizza,Pepperoni & Italian Sausage,Thin,14 Inch Thin Pepperoni & Italian Sausage Pizza - USA,CZTHPCHZ,581161,112996,Sauce - Original Pizza,6.15,Oz
580931,Pizza,Pepperoni & Italian Sausage,Thin,14 Inch Thin Pepperoni & Italian Sausage Pizza - CAN,CZTHPCHZ,581164,112996,Sauce - Original Pizza,6.15,Oz
580930,Pizza,Deluxe Cheese,Thin,14 Inch Thin Deluxe Cheese Pizza - CAN,THCPDXCP,581190,112996,Sauce - Original Pizza,3.08,Oz
108310,Side,Rolls,Pepperoni,6 Piece 10 Inch Pepperoni Rolls - CAN,PPRL,112187,112841,Cheese - Agropur Three Blend,0.50,Oz
108308,Side,Rolls,Pepperoni,6 Piece 10 Inch Pepperoni Rolls - USA,PPRL,112187,112848,Cheese - Three Blend,0.50,Oz
718548,Side,Cheesesticks,Jalapeno,8 Inch Jalapeno Cheesesticks - USA,08JS,112188,112833,Cheese,2.79,Oz
718549,Side,Cheesesticks,Jalapeno Bacon,8 Inch Jalapeno Bacon Cheesesticks - USA,08JK,112188,112833,Cheese,2.79,Oz
108284,Side,Cheesesticks,Six Cheese,10 Inch Six Cheese Cheesesticks - CAN,106C,112190,112841,Cheese - Agropur Three Blend,1.00,Oz
108288,Side,Cheesesticks,Six Cheese,12 Inch Six Cheese Cheesesticks - CAN,126C,112192,112841,Cheese - Agropur Three Blend,1.50,Oz
166070,Side,Cheesesticks,Aged Cheddar Cheesesticks,12 Inch Aged Cheddar Cheesesticks - CAN,,112192,165142,Cheese - Agropur Triple Cheddar Blend,2.18,Oz
166068,Side,Cheesesticks,Aged Cheddar Bacon Cheesesticks,12 Inch Aged Cheddar Bacon Cheesesticks - CAN,,112192,165142,Cheese - Agropur Triple Cheddar Blend,2.18,Oz
107954,Pizza,Tuscan Six Cheese,Gluten Free,10 Inch Gluten Free Tuscan Six Cheese Pizza - USA,PG106CHS,112234,112848,Cheese - Three Blend,1.00,Oz
107990,Pizza,"Pepperoni, Sausage, and Six Cheese",Gluten Free,"10 Inch Gluten Free Pepperoni, Sausage, and Six Cheese Pizza - USA",PG10PS6C,112235,112848,Cheese - Three Blend,1.00,Oz
127633,Pizza,Meatball Pepperoni,Gluten Free,10 Inch Gluten Free Meatball Pepperoni Pizza - USA,PG10MBAL,112235,112848,Cheese - Three Blend,1.00,Oz
158262,Pizza,Extra Cheesy Alfredo,Gluten Free,10 Inch Gluten Free Extra Cheesy Alfredo Pizza - USA,GFRECHSY,112235,112848,Cheese - Three Blend,1.00,Oz
108008,Pizza,Cheesy Chicken Cordon Bleu,Gluten Free,10 Inch Gluten Free Cheesy Chicken Cordon Bleu Pizza - USA,PG10BLEU,112236,112848,Cheese - Three Blend,1.00,Oz
127430,Pizza,Philly Cheesesteak,Gluten Free,10 Inch Gluten Free Philly Cheesesteak Pizza - USA,PG10PHLY,112236,112848,Cheese - Three Blend,1.00,Oz
127604,Pizza,Super Hawaiian,Gluten Free,10 Inch Gluten Free Super Hawaiian Pizza - USA,PG10SHAW,112236,112848,Cheese - Three Blend,1.00,Oz
166042,Pizza,Cheddar Chicken Bacon Ranch,Gluten Free,10 Inch Gluten Free Cheddar Chicken Bacon Ranch Pizza - USA,PG10CBRP,112236,164474,Cheese - Aged Cheddar,1.11,Oz
127624,Pizza,Zesty Italian Trio,Gluten Free,10 Inch Gluten Free Zesty Italian Trio Pizza - USA,PG10ZEST,112237,112848,Cheese - Three Blend,1.00,Oz
492881,Pizza,Double Bacon Six Cheese,Gluten Free,10 Inch Gluten Free Double Bacon Six Cheese Pizza - USA,PG10DBSC,112237,112848,Cheese - Three Blend,1.00,Oz
163588,Pizza,Taco,Gluten Free,10 Inch Gluten Free Taco Pizza - USA,PG10TACO,112238,112842,Cheese - Cheddar,1.10,Oz
154974,Pizza,Foligno Favorite,Gluten Free,10 Inch Gluten Free Foligno Favorite Pizza - USA,PG10FFAV,112238,112848,Cheese - Three Blend,1.00,Oz
107938,Pizza,Tuscan Six Cheese,Original,10 Inch Original Tuscan Six Cheese Pizza - USA,106CHS,112241,112848,Cheese - Three Blend,1.00,Oz
107974,Pizza,"Pepperoni, Sausage, and Six Cheese",Original,"10 Inch Original Pepperoni, Sausage, and Six Cheese Pizza - USA",10PS6C,112242,112848,Cheese - Three Blend,1.00,Oz
127636,Pizza,Meatball Pepperoni,Original,10 Inch Original Meatball Pepperoni Pizza - USA,10MBAL,112242,112848,Cheese - Three Blend,1.00,Oz
158263,Pizza,Extra Cheesy Alfredo,Original,10 Inch Original Extra Cheesy Alfredo Pizza - USA,10CHSY,112242,112848,Cheese - Three Blend,1.00,Oz
107992,Pizza,Cheesy Chicken Cordon Bleu,Original,10 Inch Original Cheesy Chicken Cordon Bleu Pizza - USA,10BLEU,112243,112848,Cheese - Three Blend,1.00,Oz
127449,Pizza,Philly Cheesesteak,Original,10 Inch Original Philly Cheesesteak Pizza - USA,10PHLY,112243,112848,Cheese - Three Blend,1.00,Oz
127609,Pizza,Super Hawaiian,Original,10 Inch Original Super Hawaiian Pizza - USA,10SHAW,112243,112848,Cheese - Three Blend,1.00,Oz
166044,Pizza,Cheddar Chicken Bacon Ranch,Original,10 Inch Original Cheddar Chicken Bacon Ranch Pizza - USA,10CBRP,112243,164474,Cheese - Aged Cheddar,1.11,Oz
127627,Pizza,Zesty Italian Trio,Original,10 Inch Original Zesty Italian Trio Pizza - USA,10ZEST,112244,112848,Cheese - Three Blend,1.00,Oz
492889,Pizza,Double Bacon Six Cheese,Original,10 Inch Original Double Bacon Six Cheese Pizza - USA,10DBSC,112244,112848,Cheese - Three Blend,1.00,Oz
154966,Pizza,Foligno Favorite,Original,10 Inch Original Foligno Favorite Pizza - USA,10FFAV,112245,112848,Cheese - Three Blend,1.00,Oz
163580,Pizza,Taco,Original,10 Inch Original Taco Pizza - USA,10TACO,112245,112842,Cheese - Cheddar,1.10,Oz
107952,Pizza,Tuscan Six Cheese,Heart-Shaped,12 Inch Heart-Shaped Tuscan Six Cheese Pizza - USA,PH126CHS,112248,112848,Cheese - Three Blend,1.50,Oz
107988,Pizza,"Pepperoni, Sausage, and Six Cheese",Heart-Shaped,"12 Inch Heart-Shaped Pepperoni, Sausage, and Six Cheese Pizza - USA",PH12PS6C,112249,112848,Cheese - Three Blend,1.50,Oz
127634,Pizza,Meatball Pepperoni,Heart-Shaped,12 Inch Heart-Shaped Meatball Pepperoni Pizza - USA,PH12MBAL,112249,112848,Cheese - Three Blend,1.50,Oz
158264,Pizza,Extra Cheesy Alfredo,Heart-Shaped,12 Inch Heart-Shaped Extra Cheesy Alfredo Pizza - USA,PHCHSY,112249,112848,Cheese - Three Blend,1.50,Oz
108006,Pizza,Cheesy Chicken Cordon Bleu,Heart-Shaped,12 Inch Heart-Shaped Cheesy Chicken Cordon Bleu Pizza - USA,PH12BLEU,112250,112848,Cheese - Three Blend,1.50,Oz
127448,Pizza,Philly Cheesesteak,Heart-Shaped,12 Inch Heart-Shaped Philly Cheesesteak Pizza - USA,PH12PHLY,112250,112848,Cheese - Three Blend,1.50,Oz
127607,Pizza,Super Hawaiian,Heart-Shaped,12 Inch Heart-Shaped Super Hawaiian Pizza - USA,PH12SHAW,112250,112848,Cheese - Three Blend,1.50,Oz
127625,Pizza,Zesty Italian Trio,Heart-Shaped,12 Inch Heart-Shaped Zesty Italian Trio Pizza - USA,PH12ZEST,112251,112848,Cheese - Three Blend,1.50,Oz
163587,Pizza,Taco,Heart-Shaped,12 Inch Heart-Shaped Taco Pizza - USA,PH12TACO,112252,112842,Cheese - Cheddar,1.65,Oz
154973,Pizza,Foligno Favorite,Heart-Shaped,12 Inch Heart-Shaped Foligno Favorite Pizza - USA,PH12FFAV,112252,112848,Cheese - Three Blend,1.50,Oz
107948,Pizza,Tuscan Six Cheese,Original,12 Inch Original Tuscan Six Cheese Pizza - USA,126CHS,112255,112848,Cheese - Three Blend,1.50,Oz
107984,Pizza,"Pepperoni, Sausage, and Six Cheese",Original,"12 Inch Original Pepperoni, Sausage, and Six Cheese Pizza - USA",12PS6C,112256,112848,Cheese - Three Blend,1.50,Oz
127637,Pizza,Meatball Pepperoni,Original,12 Inch Original Meatball Pepperoni Pizza - USA,12MBAL,112256,112848,Cheese - Three Blend,1.50,Oz
158266,Pizza,Extra Cheesy Alfredo,Original,12 Inch Original Extra Cheesy Alfredo Pizza - USA,12CHSY,112256,112848,Cheese - Three Blend,1.50,Oz
108002,Pizza,Cheesy Chicken Cordon Bleu,Original,12 Inch Original Cheesy Chicken Cordon Bleu Pizza - USA,12BLEU,112257,112848,Cheese - Three Blend,1.50,Oz
127450,Pizza,Philly Cheesesteak,Original,12 Inch Original Philly Cheesesteak Pizza - USA,12PHLY,112257,112848,Cheese - Three Blend,1.50,Oz
127610,Pizza,Super Hawaiian,Original,12 Inch Original Super Hawaiian Pizza - USA,12SHAW,112257,112848,Cheese - Three Blend,1.50,Oz
166048,Pizza,Cheddar Chicken Bacon Ranch,Original,12 Inch Original Cheddar Chicken Bacon Ranch Pizza - USA,12CBRP,112257,164474,Cheese - Aged Cheddar,1.66,Oz
127628,Pizza,Zesty Italian Trio,Original,12 Inch Original Zesty Italian Trio Pizza - USA,12ZEST,112258,112848,Cheese - Three Blend,1.50,Oz
492890,Pizza,Double Bacon Six Cheese,Original,12 Inch Original Double Bacon Six Cheese Pizza - USA,12DBSC,112258,112848,Cheese - Three Blend,1.50,Oz
154971,Pizza,Foligno Favorite,Original,12 Inch Original Foligno Favorite Pizza - USA,12FFAV,112259,112848,Cheese - Three Blend,1.50,Oz
163585,Pizza,Taco,Original,12 Inch Original Taco Pizza - USA,12TACO,112259,112842,Cheese - Cheddar,1.65,Oz
107946,Pizza,Tuscan Six Cheese,Pan,12 Inch Pan Tuscan Six Cheese Pizza - USA,126CHS,112262,112848,Cheese - Three Blend,1.50,Oz
107982,Pizza,"Pepperoni, Sausage, and Six Cheese",Pan,"12 Inch Pan Pepperoni, Sausage, and Six Cheese Pizza - USA",12PS6C,112263,112848,Cheese - Three Blend,1.50,Oz
127640,Pizza,Meatball Pepperoni,Pan,12 Inch Pan Meatball Pepperoni Pizza - USA,12MBAL,112263,112848,Cheese - Three Blend,1.50,Oz
108000,Pizza,Cheesy Chicken Cordon Bleu,Pan,12 Inch Pan Cheesy Chicken Cordon Bleu Pizza - USA,12BLEU,112264,112848,Cheese - Three Blend,1.50,Oz
127454,Pizza,Philly Cheesesteak,Pan,12 Inch Pan Philly Cheesesteak Pizza - USA,12PHLY,112264,112848,Cheese - Three Blend,1.50,Oz
127613,Pizza,Super Hawaiian,Pan,12 Inch Pan Super Hawaiian Pizza - USA,12SHAW,112264,112848,Cheese - Three Blend,1.50,Oz
127631,Pizza,Zesty Italian Trio,Pan,12 Inch Pan Zesty Italian Trio Pizza - USA,12ZEST,112265,112848,Cheese - Three Blend,1.50,Oz
154970,Pizza,Foligno Favorite,Pan,12 Inch Pan Foligno Favorite Pizza - USA,12FFAV,112266,112848,Cheese - Three Blend,1.50,Oz
163584,Pizza,Taco,Pan,12 Inch Pan Taco Pizza - USA,12TACO,112266,112842,Cheese - Cheddar,1.75,Oz
107940,Pizza,Tuscan Six Cheese,Original,14 Inch Original Tuscan Six Cheese Pizza - USA,146CHS,112269,112848,Cheese - Three Blend,2.00,Oz
107976,Pizza,"Pepperoni, Sausage, and Six Cheese",Original,"14 Inch Original Pepperoni, Sausage, and Six Cheese Pizza - USA",14PS6C,112270,112848,Cheese - Three Blend,2.00,Oz
127638,Pizza,Meatball Pepperoni,Original,14 Inch Original Meatball Pepperoni Pizza - USA,14MBAL,112270,112848,Cheese - Three Blend,2.00,Oz
158268,Pizza,Extra Cheesy Alfredo,Original,14 Inch Original Extra Cheesy Alfredo Pizza - USA,14CHSY,112270,112848,Cheese - Three Blend,2.00,Oz
107994,Pizza,Cheesy Chicken Cordon Bleu,Original,14 Inch Original Cheesy Chicken Cordon Bleu Pizza - USA,14BLEU,112271,112848,Cheese - Three Blend,2.00,Oz
127451,Pizza,Philly Cheesesteak,Original,14 Inch Original Philly Cheesesteak Pizza - USA,14PHLY,112271,112848,Cheese - Three Blend,2.00,Oz
127611,Pizza,Super Hawaiian,Original,14 Inch Original Super Hawaiian Pizza - USA,14SHAW,112271,112848,Cheese - Three Blend,2.00,Oz
166052,Pizza,Cheddar Chicken Bacon Ranch,Original,14 Inch Original Cheddar Chicken Bacon Ranch Pizza - USA,14CBRP,112271,164474,Cheese - Aged Cheddar,2.21,Oz
127629,Pizza,Zesty Italian Trio,Original,14 Inch Original Zesty Italian Trio Pizza - USA,14ZEST,112272,112848,Cheese - Three Blend,2.00,Oz
492891,Pizza,Double Bacon Six Cheese,Original,14 Inch Original Double Bacon Six Cheese Pizza - USA,14DBSC,112272,112848,Cheese - Three Blend,2.00,Oz
154967,Pizza,Foligno Favorite,Original,14 Inch Original Foligno Favorite Pizza - USA,14FFAV,112273,112848,Cheese - Three Blend,2.00,Oz
163581,Pizza,Taco,Original,14 Inch Original Taco Pizza - USA,14TACO,112273,112842,Cheese - Cheddar,2.20,Oz
107942,Pizza,Tuscan Six Cheese,Thin,14 Inch Thin Tuscan Six Cheese Pizza - USA,TH6CHS,112276,112848,Cheese - Three Blend,2.00,Oz
107978,Pizza,"Pepperoni, Sausage, and Six Cheese",Thin,"14 Inch Thin Pepperoni, Sausage, and Six Cheese Pizza - USA",THPS6C,112277,112848,Cheese - Three Blend,2.00,Oz
127641,Pizza,Meatball Pepperoni,Thin,14 Inch Thin Meatball Pepperoni Pizza - USA,THMBAL,112277,112848,Cheese - Three Blend,2.00,Oz
158269,Pizza,Extra Cheesy Alfredo,Thin,14 Inch Thin Extra Cheesy Alfredo Pizza - USA,THCHSY,112277,112848,Cheese - Three Blend,2.00,Oz
166054,Pizza,Cheddar Chicken Bacon Ranch,Thin,14 Inch Thin Cheddar Chicken Bacon Ranch Pizza - USA,THCBRP,112278,164474,Cheese - Aged Cheddar,2.21,Oz
107996,Pizza,Cheesy Chicken Cordon Bleu,Thin,14 Inch Thin Cheesy Chicken Cordon Bleu Pizza - USA,THBLEU,112278,112848,Cheese - Three Blend,2.00,Oz
127455,Pizza,Philly Cheesesteak,Thin,14 Inch Thin Philly Cheesesteak Pizza - USA,THPHLY,112278,112848,Cheese - Three Blend,2.00,Oz
127614,Pizza,Super Hawaiian,Thin,14 Inch Thin Super Hawaiian Pizza - USA,THSHAW,112278,112848,Cheese - Three Blend,2.00,Oz
127632,Pizza,Zesty Italian Trio,Thin,14 Inch Thin Zesty Italian Trio Pizza - USA,THZEST,112279,112848,Cheese - Three Blend,2.00,Oz
492893,Pizza,Double Bacon Six Cheese,Thin,14 Inch Thin Double Bacon Six Cheese Pizza - USA,THDBSC,112279,112848,Cheese - Three Blend,2.00,Oz
163582,Pizza,Taco,Thin,14 Inch Thin Taco Pizza - USA,THTACO,112280,112842,Cheese - Cheddar,2.20,Oz
154968,Pizza,Foligno Favorite,Thin,14 Inch Thin Foligno Favorite Pizza - USA,THFFAV,112280,112848,Cheese - Three Blend,2.00,Oz
107944,Pizza,Tuscan Six Cheese,Original,16 Inch Original Tuscan Six Cheese Pizza - USA,166CHS,112283,112848,Cheese - Three Blend,2.50,Oz
107980,Pizza,"Pepperoni, Sausage, and Six Cheese",Original,"16 Inch Original Pepperoni, Sausage, and Six Cheese Pizza - USA",16PS6C,112284,112848,Cheese - Three Blend,2.50,Oz
127639,Pizza,Meatball Pepperoni,Original,16 Inch Original Meatball Pepperoni Pizza - USA,16MBAL,112284,112848,Cheese - Three Blend,2.50,Oz
158271,Pizza,Extra Cheesy Alfredo,Original,16 Inch Original Extra Cheesy Alfredo Pizza - USA,16CHSY,112284,112848,Cheese - Three Blend,2.50,Oz
166056,Pizza,Cheddar Chicken Bacon Ranch,Original,16 Inch Original Cheddar Chicken Bacon Ranch Pizza - USA,16CBRP,112285,164474,Cheese - Aged Cheddar,2.76,Oz
107998,Pizza,Cheesy Chicken Cordon Bleu,Original,16 Inch Original Cheesy Chicken Cordon Bleu Pizza - USA,16BLEU,112285,112848,Cheese - Three Blend,2.50,Oz
127452,Pizza,Philly Cheesesteak,Original,16 Inch Original Philly Cheesesteak Pizza - USA,16PHLY,112285,112848,Cheese - Three Blend,2.50,Oz
127612,Pizza,Super Hawaiian,Original,16 Inch Original Super Hawaiian Pizza - USA,16SHAW,112285,112848,Cheese - Three Blend,2.50,Oz
127630,Pizza,Zesty Italian Trio,Original,16 Inch Original Zesty Italian Trio Pizza - USA,16ZEST,112286,112848,Cheese - Three Blend,2.50,Oz
492892,Pizza,Double Bacon Six Cheese,Original,16 Inch Original Double Bacon Six Cheese Pizza - USA,16DBSC,112286,112848,Cheese - Three Blend,2.50,Oz
154969,Pizza,Foligno Favorite,Original,16 Inch Original Foligno Favorite Pizza - USA,16FFAV,112287,112848,Cheese - Three Blend,2.50,Oz
163583,Pizza,Taco,Original,16 Inch Original Taco Pizza - USA,16TACO,112287,112842,Cheese - Cheddar,2.75,Oz
107788,Pizza,Spinach Alfredo,Original,8 Inch Original Spinach Alfredo Pizza - USA,8SPIN,112290,112833,Cheese,2.79,Oz
107950,Pizza,Tuscan Six Cheese,Original,8 Inch Original Tuscan Six Cheese Pizza - USA,86CHS,112290,112833,Cheese,2.79,Oz
108130,Pizza,1 Topping CYO,Original,8 Inch Original 1 Topping CYO Pizza - USA,8,112290,112833,Cheese,2.79,Oz
154963,Pizza,Defender,Original,8 Inch Original Defender Pizza - USA,8DEFE,112290,112833,Cheese,2.79,Oz
107950,Pizza,Tuscan Six Cheese,Original,8 Inch Original Tuscan Six Cheese Pizza - USA,86CHS,112290,112848,Cheese - Three Blend,0.66,Oz
107986,Pizza,"Pepperoni, Sausage, and Six Cheese",Original,"8 Inch Original Pepperoni, Sausage, and Six Cheese Pizza - USA",8PS6C,112291,112848,Cheese - Three Blend,0.66,Oz
127635,Pizza,Meatball Pepperoni,Original,8 Inch Original Meatball Pepperoni Pizza - USA,8MBAL,112291,112848,Cheese - Three Blend,0.66,Oz
158260,Pizza,Extra Cheesy Alfredo,Original,8 Inch Original Extra Cheesy Alfredo Pizza - USA,8CHSY,112291,112848,Cheese - Three Blend,0.66,Oz
127635,Pizza,Meatball Pepperoni,Original,8 Inch Original Meatball Pepperoni Pizza - USA,8MBAL,112291,112872,Meatball - Sliced,0.98,Oz
